Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
171.3046875	47.9964906122213	-0.00505168444895519	-2.65079430662205	0.0198316342366023
171.314453125	48.0020367258266	-0.00531992778887518	-2.04604984082708	0.0198320261070754
171.32421875	48.0015688578686	-0.00523837614728394	-1.85618856813782	0.0198323675614642
171.333984375	48.0026821787031	-0.00534141762172913	-2.48650158453548	0.0198305365409497
171.34375	47.9997110464146	-0.00519722825960395	-1.92806361714953	0.019832589850563
171.353515625	47.9968867631931	-0.00533708663813062	-2.65910525935679	0.0198317831932149
171.36328125	47.9994685746991	-0.00529937010342005	-2.47273027149345	0.0198321613138468
171.373046875	47.9993217256319	-0.00549759024726167	-1.80438201161821	0.019831393614382
171.3828125	48.0022621220692	-0.00536662854030839	-2.6834955369537	0.0198303830010567
171.392578125	48.0018249899624	-0.00522925852842909	-1.79396298683014	0.0198338319195478
171.40234375	47.9993148954427	-0.00512506145801364	-2.47053489065013	0.0198331215110879
171.412109375	47.9991373105243	-0.00499613204916823	-2.6859080027945	0.0198339465015575
171.421875	47.9964325556134	-0.00515204954312292	-1.89775704799606	0.0198303325849725
171.431640625	48.0012751597343	-0.00546333924981691	-2.61087282399865	0.0198315150713123
171.44140625	48.0014151786122	-0.00534429410520489	-1.91139383692057	0.0198327731817785
171.451171875	47.9998100841575	-0.005480697785389	-2.24584189488965	0.0198327090158531
171.4609375	47.9986352916204	-0.00524379602578661	-2.80214422596682	0.0198314302806251
171.470703125	47.9958075933044	-0.00533167801543285	-1.87154001201511	0.0198322117299311
171.48046875	47.9995778577258	-0.00550329860787525	-2.46177842569091	0.0198338112947861
171.490234375	47.9993319709157	-0.00534703718654845	-2.07154163355095	0.0198325829756424
171.5	48.0008243672491	-0.00535230156819076	-1.94366999741815	0.0198313271568164
171.509765625	48.000496518169	-0.00518247982012488	-2.58750334705819	0.0198318931919442
171.51953125	47.9968833480985	-0.00512451784432489	-2.11559419355961	0.019833135260929
171.529296875	47.9983484236753	-0.00540137896198561	-2.2982651521676	0.0198331054696065
171.5390625	47.997364876435	-0.0053379862687597	-2.61254778114813	0.0198324019360671
171.548828125	48.0014390842743	-0.00550598666083927	-1.92778072084357	0.0198318381925796
171.55859375	48.0001789143726	-0.00534133966485812	-2.34829994692768	0.0198328281811431
171.568359375	47.9985362538775	-0.00526330942267554	-2.29467177559322	0.0198315402793544
171.578125	47.9976790651367	-0.00535285685456608	-2.10711534945075	0.0198318656922619
171.587890625	47.9959100461419	-0.00530805541599021	-2.73639886069024	0.0198325944338434
171.59765625	47.9995198011178	-0.00547171356866636	-2.03712799033514	0.0198327640152177
171.607421875	47.9999569332246	-0.00537877813949936	-2.25486371526499	0.0198325715174415
171.6171875	48.0001037822918	-0.00532957859937721	-2.56772803801045	0.019833075678284
171.626953125	47.9987309142688	-0.00526510826705205	-2.10411335144789	0.0198332842175416
171.63671875	47.9956061027239	-0.00541678315632082	-2.8207834656535	0.0198323858945858
171.646484375	47.9985669897287	-0.00546095135165036	-2.18130144366957	0.0198346592016577
171.65625	47.997808838731	-0.00550369881427187	-1.81986164906631	0.0198320994395616
171.666015625	48.0006638578036	-0.00538700780041169	-2.55550533495654	0.0198321773553282
171.67578125	48.0011829521805	-0.00526450837433877	-1.69729804446067	0.0198315288211534
171.685546875	47.9981810840407	-0.00531359702393852	-2.29949802613872	0.0198311644503627
171.6953125	47.9969277443281	-0.0053382634950657	-2.61508606660472	0.0198342100401798
171.705078125	47.9954694989405	-0.00568911277030306	-1.84460577784684	0.0198321681887674
171.71484375	47.9998100841575	-0.00575624864398242	-2.68460048112679	0.0198316915276072
171.724609375	48.0001413483322	-0.00549213743510762	-1.84675869127267	0.0198333117172239
171.734375	47.9980991217706	-0.00549651302504408	-2.43160941404192	0.0198328052647412
171.744140625	47.9969345745173	-0.005104682614792	-2.6475841918962	0.0198324844351141
171.75390625	47.9942947064034	-0.00527453729650927	-1.91148919078034	0.0198332246348966
171.763671875	47.9987445746471	-0.00542181408423177	-2.50277821143667	0.0198332040101348
171.7734375	47.9985123482154	-0.00541228542005705	-1.96405725931421	0.0198341229578524
171.783203125	48.0001379332376	-0.00541661640365556	-2.06944846465966	0.0198330206789194
171.79296875	47.9980888764869	-0.00522582634169634	-2.61059269730688	0.01983397629288
171.802734375	47.9960090838849	-0.00540650994149571	-2.06388140826309	0.0198317831932149
171.8125	47.9969994613144	-0.00560626254233109	-2.40862557290501	0.0198327731817785
171.822265625	47.9959885933174	-0.00546034062001384	-2.33694901290984	0.0198327227656942
171.83203125	47.9999091219005	-0.005610427190146	-1.80009214301971	0.0198318290260188
171.841796875	48.0009848766946	-0.00527782440842325	-2.30299459810304	0.0198322277714124
171.8515625	47.9955241404539	-0.00523837614728394	-2.36562348799049	0.0198353077358324
171.861328125	47.995992008412	-0.0053441944704874	-2.20809970297003	0.0198324386023102
171.87109375	47.9942537252684	-0.00559746675612019	-2.59351077211005	0.019831274449092
171.880859375	47.9987070086067	-0.00570415052565636	-1.99225984489243	0.0198330848448448
171.890625	47.9994207633749	-0.0056294849353771	-2.21210100414781	0.0198328396393441
171.900390625	47.9990041218356	-0.00525129280873511	-2.25352876122822	0.0198342398315023
171.91015625	47.9980649708248	-0.00533011179102438	-1.8456046853626	0.0198339694179595
171.919921875	47.9935468006894	-0.0052385983452104	-2.67035727858234	0.0198324546437916
171.9296875	47.995770027264	-0.00544211580434572	-2.12126741849991	0.01983385712759
171.939453125	47.9966750273289	-0.00566803398276898	-2.08651997083171	0.0198306854975622
171.94921875	47.9996939709416	-0.00567437558662889	-2.42250714296885	0.0198324936016749
171.958984375	48.0007526502628	-0.00541479504766924	-1.49492602884235	0.019831262990891
171.96875	47.9971121594357	-0.00532510337472324	-2.47852535945785	0.019832862555746
171.978515625	47.9963744990054	-0.00531331979763252	-2.26437799941956	0.0198346477434567
171.98828125	47.9946464611456	-0.0055572852001354	-1.79442973276337	0.0198316456948033
171.998046875	47.999205612416	-0.00549164843291673	-2.6190400205686	0.0198318886086638
172.0078125	47.9988504425792	-0.00552255645630466	-1.62669754551923	0.0198333369252661
172.017578125	47.9974639141779	-0.00559061405534126	-2.32290786031444	0.0198323240203006
172.02734375	47.9980444802573	-0.00547616711547384	-2.34494818621927	0.0198322758958565
172.037109375	47.9929389138534	-0.00546005172102128	-2.08230263974756	0.0198320971479214
172.046875	47.9964018197621	-0.00562922980379925	-2.66981232402001	0.019832104022842
172.056640625	47.9965281782617	-0.0055978106834923	-2.03141256175013	0.0198323354785015
172.06640625	47.998194744419	-0.00565541747611528	-2.03723982999362	0.0198331971352143
172.076171875	47.9999944992651	-0.00535109136072262	-2.11457312913038	0.0198318565257011
172.0859375	47.9938063478779	-0.00533537617266669	-1.92046880751098	0.0198320581900381
172.095703125	47.9954524234676	-0.00550956225486414	-2.54190046253834	0.0198334698403973
172.10546875	47.9947386686994	-0.00560770620353059	-2.21116078607548	0.0198327846399794
172.115234375	47.9979591028927	-0.00579152183526524	-2.06421415762436	0.0198315998619994
172.125	47.9980649708248	-0.00556574748101577	-2.40165537720819	0.0198325577676003
172.134765625	47.9982459708378	-0.00555421986926622	-1.96913237947711	0.0198323561032633
172.14453125	47.9952748385492	-0.0055739771419281	-2.130882727629	0.0198348196164712
172.154296875	47.9925837440166	-0.00548712860192482	-2.51057533479705	0.0198321727720478
172.1640625	47.996336932965	-0.0056494093775859	-2.1619883964178	0.0198324225608289
172.173828125	47.9963710839109	-0.00566974403135124	-2.42413831383693	0.0198320604816783
172.18359375	47.9972863292595	-0.00561983412487508	-2.09436879365687	0.019833430882514
172.193359375	47.9965350084509	-0.00560707337716592	-1.71385440239446	0.0198327548486569
172.203125	47.9929286685696	-0.00550689671350993	-2.57127604566676	0.0198323606865437
172.212890625	47.9949196687124	-0.00563543800552694	-2.0881639346796	0.0198339785845202
172.22265625	47.9940283290258	-0.00567865154184786	-2.3677996134209	0.0198327273489746
172.232421875	47.9974912349346	-0.00562736384147497	-2.20893520324892	0.0198324317273897
172.2421875	47.9976346689071	-0.00544782458184096	-1.55790177993476	0.019832246104534
172.251953125	47.9928193855429	-0.00539611458034329	-2.71010704512631	0.0198341917070582
172.26171875	47.9940214988367	-0.00550534216178803	-2.03906711592323	0.0198357958551936
172.271484375	47.993427272379	-0.00586155628714852	-2.2292592915643	0.0198334858818786
172.28125	47.9974024424754	-0.00583367982721505	-2.74484987677087	0.0198331444274898
172.291015625	47.9970677632061	-0.00571630054172899	-1.77358034095773	0.0198323102704594
172.30078125	47.9951518951442	-0.00547781046298999	-2.55912350617218	0.0198342260816611
172.310546875	47.9956402536698	-0.005392272182054	-2.13794840907199	0.0198339602513987
172.3203125	47.9915558005466	-0.00562567588762086	-1.81780923306945	0.0198322552710948
172.330078125	47.9955241404539	-0.00569926383880087	-2.79005710212155	0.0198325096431562
172.33984375	47.9951689706171	-0.00575209483509075	-2.08956720586625	0.0198323996444269
172.349609375	47.9967569895989	-0.00587550514759766	-2.28491983216437	0.0198330619284428
172.359375	47.9982254802703	-0.00560092062069943	-2.05263083978783	0.0198312675741714
172.369140625	47.9926349704353	-0.00561441424637241	-1.86141614896724	0.019832885472148
172.37890625	47.9933658006764	-0.00560009853005969	-2.6060832378695	0.0198320788147999
172.388671875	47.9932599327443	-0.00561879025319054	-2.27294138270423	0.0198335477561639
172.3984375	47.9964462159917	-0.00589339687481692	-2.25452582233452	0.0198330917197654
172.408203125	47.9962276499383	-0.00568078347467323	-2.44323757325096	0.0198341321244132
172.41796875	47.996073970682	-0.00560938331846146	-1.68189661564167	0.0198297275919614
172.427734375	47.9939019705262	-0.00580161662473852	-2.25584706018676	0.0198343406636708
172.4375	47.9904971212254	-0.00565415140650428	-2.55580207933342	0.0198321544389262
172.447265625	47.9944244799977	-0.00604618191995468	-2.02705925579818	0.0198327273489746
172.45703125	47.9954524234676	-0.00583927771418789	-2.51792140670459	0.0198315700706769
172.466796875	47.9947591592669	-0.00576542212498013	-2.2571118506642	0.0198354016930804
172.4765625	47.9952543479817	-0.00571065846529986	-1.71731747521579	0.0198322254797722
172.486328125	47.9906576306709	-0.0056078396056628	-2.35323144281218	0.0198326631830492
172.49609375	47.9920988005856	-0.00580367185133787	-1.98047816992576	0.0198322483961742
172.505859375	47.9917060647083	-0.00603122212147238	-2.57737288969084	0.0198327983898206
172.515625	47.9956368385752	-0.00601534059763285	-2.3034994592029	0.0198326860994511
172.525390625	47.9944927818893	-0.00596213190655615	-1.72936292296191	0.0198338937938331
172.53515625	47.993871234675	-0.00566130384519902	-2.32119280970249	0.01982971155048
172.544921875	47.9914055363849	-0.00564820959215934	-1.95846395752608	0.0198344598289609
172.5546875	47.989834592876	-0.00583467950944329	-2.41345287854163	0.0198321590222066
172.564453125	47.9942605554576	-0.00590554689088956	-2.63014590967434	0.0198337471288607
172.57421875	47.9947215932265	-0.00589050913553625	-1.67736671381388	0.0198317900681355
172.583984375	47.9931677251905	-0.0059495600062404	-2.43850918240664	0.019833513381561
172.59375	47.9932974987847	-0.00585965655740952	-1.78017413289828	0.0198343017057875
172.603515625	47.9888271399736	-0.00590845672489837	-2.08560916342429	0.0198333506751072
172.61328125	47.9918699892484	-0.00582882649089261	-2.58705361446924	0.019832589850563
172.623046875	47.9922934609769	-0.00596557451533048	-1.70620697008641	0.0198326379750071
172.6328125	47.994093215823	-0.00590996667028232	-2.43852052463615	0.0198336142137295
172.642578125	47.9933999516223	-0.00577286346266744	-2.09385615126002	0.0198349273235603
172.65234375	47.9905551778334	-0.00587568273918617	-1.73978959716058	0.0198322804791369
172.662109375	47.9911118382506	-0.00597622542494241	-2.58255919008028	0.0198344827453628
172.671875	47.9899677815648	-0.00595370255932717	-2.01761038729291	0.0198331925519339
172.681640625	47.9941444422417	-0.00609581460012484	-2.26613261594843	0.0198323194370202
172.69140625	47.993953196945	-0.00571906613468236	-2.16632046866101	0.0198341710822965
172.701171875	47.9939190459991	-0.00583732253918769	-1.67363775803087	0.0198314509053869
172.7109375	47.991084517494	-0.00589472922861236	-2.41353992355885	0.0198332750509808
172.720703125	47.988560762596	-0.00586441025901447	-2.25892265079509	0.0198340335838849
172.73046875	47.9922798005986	-0.00612511262652967	-2.12479946790306	0.0198332865091818
172.740234375	47.9923207817336	-0.00602883422330583	-2.24854556587895	0.0198313477815782
172.75	47.9923241968282	-0.0060543448798009	-1.81093716084658	0.0198337700452626
172.759765625	47.9920783100181	-0.00588979835230057	-2.09158322121954	0.0198343933713952
172.76953125	47.988297800313	-0.00579174361631004	-2.365950566237	0.0198334331741542
172.779296875	47.9909410835214	-0.00600375712374045	-2.046284334828	0.0198325554759601
172.7890625	47.9902102532803	-0.00600495649228534	-2.4510929903956	0.019831737360411
172.798828125	47.9929935553667	-0.00614978993658009	-1.96643741298953	0.0198336783796549
172.80859375	47.993386291244	-0.00612210232404003	-1.65653684119391	0.0198325394344787
172.818359375	47.9890559513107	-0.00562916268585148	-2.81453495228124	0.0198347898251487
172.828125	47.990179517429	-0.00593360052552986	-1.82906692340976	0.0198341023330907
172.837890625	47.9887110267577	-0.00601531850290471	-2.28717904602032	0.0198335821307668
172.84765625	47.9923856685307	-0.00613447453803913	-2.21509733103591	0.0198340679584878
172.857421875	47.9924368949494	-0.00615145579570606	-1.70213194441677	0.0198313661146997
172.8671875	47.9917572911271	-0.00590531343715819	-2.61766207156878	0.0198344552456805
172.876953125	47.9907771589813	-0.0058660652792172	-1.77867709048855	0.0198352894027109
172.88671875	47.98708885683	-0.00605583314733836	-2.29847828057339	0.019832814431302
172.896484375	47.9908147250218	-0.00602599150724478	-2.38285470858049	0.0198335912973275
172.90625	47.9904902910362	-0.00623318461200414	-1.49587811668975	0.0198327342238952
172.916015625	47.9917641213163	-0.00613035449656217	-2.3751565000124	0.0198326425582874
172.92578125	47.9909581589943	-0.00589907230177911	-2.04877988909433	0.0198345629527696
172.935546875	47.9879084795303	-0.00593776517334478	-2.15072648571302	0.0198319413163883
172.9453125	47.9886939512848	-0.00603609755252297	-2.35269703916102	0.0198336119220893
172.955078125	47.989086687162	-0.00609600344751825	-1.64190576077729	0.0198335225481217
172.96484375	47.991996347748	-0.0063190672371939	-2.1295674246643	0.0198341939986984
172.974609375	47.9917880269784	-0.00607841187509647	-2.21791073150147	0.0198322919373379
172.984375	47.9909308382377	-0.00633978000262772	-1.73934711832306	0.0198295878019096
172.994140625	47.9889500833786	-0.00604374983233183	-2.6129703451408	0.019833655463253
173.00390625	47.9859106491983	-0.00614895659013545	-2.00908511917487	0.0198321773553282
173.013671875	47.9906473853871	-0.00631646839690579	-2.06277936559058	0.0198333277587053
173.0234375	47.9895511400255	-0.00614638026145715	-2.13445038635738	0.0198332200516162
173.033203125	47.9916241024383	-0.00618056455783581	-1.85586148989131	0.0198316044452798
173.04296875	47.9887690833656	-0.00601426337541526	-2.44702825186436	0.0198356858564643
173.052734375	47.986702951142	-0.00602322591429142	-2.29444862382181	0.0198321590222066
173.0625	47.9876284417744	-0.00635216347243172	-1.80512334501484	0.0198321498556459
173.072265625	47.9877616304632	-0.00626870209594156	-2.21750531273946	0.0198315563208358
173.08203125	47.9913372344932	-0.00643267082545676	-1.8070011434317	0.0198333094255837
173.091796875	47.9904527249958	-0.00614961234499159	-2.11120791601023	0.0198347714920272
173.1015625	47.9863272907377	-0.00596074327373618	-2.72552588294875	0.0198342306649415
173.111328125	47.9875157436531	-0.00602443653864122	-1.88534838513265	0.0198332567178593
173.12109375	47.9856032906857	-0.0061408832598468	-2.294389802492	0.0198319161083461
173.130859375	47.9900121777944	-0.00629343485125319	-2.03978576486082	0.0198329885959567
173.140625	47.9905176117929	-0.0063366371317692	-1.72816354813377	0.0198322438128938
173.150390625	47.9914431024253	-0.00621127247802542	-2.51011953543417	0.0198307244554455
173.16015625	47.9873552342076	-0.00618456245298546	-1.96774440711168	0.0198342100401798
173.169921875	47.984384101919	-0.00617920969243056	-2.29724408773837	0.0198324821434739
173.1796875	47.9879084795303	-0.00625886160428281	-2.30530656651487	0.0198334125493924
173.189453125	47.9882875550292	-0.00639326675377375	-1.51816744409839	0.0198306213316368
173.19921875	47.9901419513886	-0.00631479169885658	-2.49879154964814	0.0198319092334255
173.208984375	47.9884583097584	-0.00610254515457647	-1.96134897230126	0.0198354612757254
173.21875	47.9859004039146	-0.00618844987449437	-2.32082590176628	0.019832956512994
173.228515625	47.9869385926683	-0.00620104428641993	-2.56283848199788	0.0198336577548931
173.23828125	47.9853949699161	-0.00635117462912672	-1.4137031362999	0.0198323606865437
173.248046875	47.9895067437959	-0.00648883353999858	-2.24312529903415	0.0198329610962743
173.2578125	47.9896023664443	-0.00644309912026057	-2.16131445696632	0.019833774628543
173.267578125	47.9870786115463	-0.00635756083932458	-2.17814342406766	0.0198337952533048
173.27734375	47.9867883285066	-0.0061131848083835	-2.49014217643737	0.0198333300503455
173.287109375	47.983373233922	-0.0062020210401567	-1.72411938387933	0.0198321086061224
173.296875	47.9875225738423	-0.00644483168045264	-2.04905447655773	0.0198315677790367
173.306640625	47.9874986681802	-0.00633433844627857	-2.2222785449563	0.0198325508926797
173.31640625	47.9875396493152	-0.00649769644415724	-1.95844588909069	0.019832530267918
173.326171875	47.9899848570377	-0.00643775719862891	-2.24814832407311	0.0198314784050692
173.3359375	47.9846334038237	-0.00615094511566869	-2.14673336149139	0.0198347760753075
173.345703125	47.9863648567781	-0.00634191235233475	-1.95256876779189	0.0198326081836845
173.35546875	47.9856954982395	-0.00625717365042869	-2.11506506536405	0.0198315334044338
173.365234375	47.9889842343244	-0.00635988203642502	-1.69224719139347	0.0198327250573344
173.375	47.9890832720674	-0.00631344767237457	-2.12283040410451	0.0198317327771307
173.384765625	47.9871639889109	-0.0063001316382901	-2.28398317502457	0.0198339075436742
173.39453125	47.985289101984	-0.00646585543960717	-1.83221215003186	0.0198327021409325
173.404296875	47.9837454792317	-0.00647840524519477	-2.31201167056836	0.0198331031779663
173.4140625	47.9875191587477	-0.00657074078164849	-1.87830222287534	0.0198325531843199
173.423828125	47.9872186304242	-0.00662845846479388	-1.68812152135018	0.0198332246348966
173.43359375	47.9869522530466	-0.00647317421408551	-2.40992227988876	0.0198321017312018
173.443359375	47.9859277246713	-0.00638103919771177	-1.69793782533721	0.019832874013947
173.453125	47.9816930073864	-0.0063328943681974	-2.28857361270524	0.0198332796342612
173.462890625	47.9852959321731	-0.00653424612709264	-2.07415351161301	0.0198347279508635
173.47265625	47.984343120784	-0.0066870424280353	-1.50732691040877	0.0198309375779835
173.482421875	47.9869317624791	-0.00667525885094457	-2.32741046165956	0.0198322552710948
173.4921875	47.9879699512328	-0.00635948224691006	-1.6166015104996	0.0198303050852901
173.501953125	47.9843226302165	-0.00640165149466477	-2.0914862847231	0.0198319986073931
173.51171875	47.9835098377054	-0.00632750784022778	-2.28433452036679	0.0198334881735188
173.521484375	47.9831785735307	-0.00656421033039518	-1.52652772234289	0.0198324133942681
173.53125	47.9863648567781	-0.0066318898177633	-2.31634229206128	0.0198319481913088
173.541015625	47.9868498002091	-0.00666946169453675	-1.56171725318943	0.0198323194370202
173.55078125	47.9832297999495	-0.00667354880236232	-2.26114994814472	0.0198336829629353
173.560546875	47.9838001207451	-0.0065622334775485	-2.41899579972888	0.0198330183872792
173.5703125	47.9800264412292	-0.00650087266554881	-1.72993939837139	0.0198332429680181
173.580078125	47.9852071397139	-0.00676209655202462	-1.94840920294643	0.0198335271314021
173.58984375	47.9847631774179	-0.00661164395979221	-1.87481290466246	0.0198328006814608
173.599609375	47.9856989133341	-0.00677209212366207	-1.73522659184896	0.0198318450675001
173.609375	47.9834107999624	-0.00638122762822351	-2.72948352973154	0.0198342925392267
173.619140625	47.9809109507266	-0.00650458207858756	-1.9261147319686	0.0198343635800727
173.62890625	47.9822564979929	-0.00677748949055493	-1.88389921748238	0.0198331788020927
173.638671875	47.9827687621805	-0.00677201416679106	-2.02026763427304	0.0198318817337432
173.6484375	47.9861326303463	-0.00681327336187511	-1.57203630809408	0.0198322804791369
173.658203125	47.9866688001961	-0.00669087440428301	-2.13407741164725	0.0198328465142647
173.66796875	47.9839298943393	-0.00650855787900906	-2.11621247695463	0.0198327594319373
173.677734375	47.981877422494	-0.00653057006458694	-1.64959790257145	0.0198325715174415
173.6875	47.9795380827036	-0.00651997501711787	-2.26301271151316	0.019831061326554
173.697265625	47.9840323471768	-0.00686288353043546	-1.55027202040294	0.0198317465269718
173.70703125	47.9851832340518	-0.00686980251539884	-1.87151521737384	0.0198334767153179
173.716796875	47.9858321020229	-0.00674121745080719	-2.22078954761633	0.0198321979800899
173.7265625	47.9844968000403	-0.00650613704719113	-1.67734033653593	0.0198332956757426
173.736328125	47.9789472713404	-0.00655141623215297	-2.27995615600078	0.0198328900554283
173.74609375	47.9818432715481	-0.00665499048136367	-1.7272995603947	0.0198343842048345
173.755859375	47.9823043093171	-0.00683989417423915	-1.42558517680915	0.0198309261197826
173.765625	47.9847529321342	-0.00682545631159913	-2.28653596798403	0.0198326448499276
173.775390625	47.9847802528909	-0.00677915576656255	-1.45362290440022	0.0198317534018924
173.78515625	47.9795380827036	-0.00660613486861362	-2.49412461786143	0.0198347646171066
173.794921875	47.9805557808898	-0.00674176189825927	-1.82798756519627	0.0198338387944684
173.8046875	47.979172667583	-0.00681547199576658	-1.42145238490081	0.019830836745815
173.814453125	47.983028309369	-0.00685911867213552	-2.31975946841899	0.0198318450675001
173.82421875	47.9832468754224	-0.00680595458739677	-1.73167752910154	0.0198342352482219
173.833984375	47.9838718377314	-0.00676497303550038	-1.91270043538355	0.0198315104880319
173.84375	47.9819559696694	-0.00647843859572783	-2.09386802103509	0.0198336737963745
173.853515625	47.9780525165593	-0.00667010577670632	-1.56761811403839	0.0198312584076106
173.86328125	47.9817032526702	-0.00687042491972193	-2.12909817288967	0.0198324408939504
173.873046875	47.9818671772102	-0.0069657695080203	-1.80267210457546	0.0198323377701417
173.8828125	47.9831068565444	-0.00720407115624756	-2.04402986888209	0.0198314669468682
173.892578125	47.9837420641372	-0.00676753894213709	-2.17233527935068	0.0198316296533219
173.90234375	47.9786535732062	-0.00666418605708953	-1.6295851980222	0.0198313615314193
173.912109375	47.9801801204855	-0.00685777464565351	-1.82350712076462	0.0198328488059049
173.921875	47.9797327430949	-0.00686198431668804	-1.856383891881	0.019832021523795
173.931640625	47.9834244603408	-0.00709033416585248	-1.86818455848779	0.0198308665371375
173.94140625	47.9820379319395	-0.00702838471694442	-2.40961419328237	0.0198325371428386
173.951171875	47.9826014225459	-0.00687795463632182	-1.89092889394097	0.0198319802742715
173.9609375	47.9804260072955	-0.00677041542561286	-1.65481770210388	0.0198332819259014
173.970703125	47.9777827240871	-0.00656212217014444	-2.01705092522771	0.0198330848448448
173.98046875	47.9813651583063	-0.00690173273262482	-1.54959188229114	0.0198324042277073
173.990234375	47.9816315356839	-0.006898822898616	-2.24248802399901	0.0198321361058047
174	47.9807641016594	-0.00688200797673267	-2.28059026576257	0.019834070250128
174.009765625	47.9799376487699	-0.00693900403771913	-2.03070525504205	0.0198338319195478
174.01953125	47.9774275542503	-0.00707670713804729	-2.08972335935168	0.0198321498556459
174.029296875	47.9808665544969	-0.00713937862599594	-1.55851795314755	0.0198327227656942
174.0390625	47.9799581393375	-0.00700984932443725	-1.56642849880309	0.019832246104534
174.048828125	47.9825809319784	-0.00686339462735449	-2.35403542224392	0.0198323515199829
174.05859375	47.9826799697214	-0.00686444933796227	-1.39687680692634	0.019830706122324
174.068359375	47.9796951770544	-0.00671627333649235	-2.24570631568101	0.0198315517375554
174.078125	47.9791419317317	-0.00693111913794223	-1.6199584147772	0.0198337104626176
174.087890625	47.9782266863831	-0.00718892251037185	-1.54234538460784	0.0198317831932149
174.09765625	47.9824648187625	-0.00729458533671495	-2.36699194117024	0.0198324042277073
174.107421875	47.982707290478	-0.00714402102019682	-1.5509077128014	0.0198322690209359
174.1171875	47.9822667432766	-0.00702565330828743	-2.11190546312547	0.0198317327771307
174.126953125	47.9793297619339	-0.00661201039877412	-2.1953267698982	0.019833905252034
174.13671875	47.9760068749031	-0.00680810903183195	-1.49434032138559	0.01983089632846
174.146484375	47.9807231205244	-0.00703542668199842	-2.14192043147126	0.0198322094382909
174.15625	47.9796815166761	-0.00721861949252832	-1.57998549646182	0.0198322186048517
174.166015625	47.9810782903612	-0.00715161743786282	-2.15268565803234	0.0198321681887674
174.17578125	47.9822462527091	-0.00693662739535749	-1.91697592836557	0.0198308757036983
174.185546875	47.9764440070099	-0.00683460769786869	-1.62649866084353	0.0198320765231597
174.1953125	47.9780456863701	-0.0070778293834845	-2.04329209641798	0.0198333987995513
174.205078125	47.9782266863831	-0.00698164019293658	-1.74723194613261	0.019831748818612
174.21484375	47.9816588564406	-0.00722306261729421	-1.6756995379614	0.0198322048550105
174.224609375	47.9813446677388	-0.00700672854830687	-2.38043802237522	0.019832507351516
174.234375	47.979756648757	-0.00712525217395829	-1.64415956729125	0.0198310475767128
174.244140625	47.9775095165203	-0.0071362686887888	-1.9138739604793	0.0198321956884497
174.25390625	47.9751838371082	-0.00712400736531211	-1.8680728507157	0.0198326311000865
